systemId64,x,y,z,allegiance
2282942829290,22.125,121.65625,-94.6875,Independent
2282942862018,46.78125,-76.4375,-63.5625,Empire
2282942862026,35.9375,-30.4375,-34.4375,Empire
2282942862034,34.3125,-15.59375,-44.0,Federation
2282942862042,18.53125,50.5,-52.28125,Federation
2282942862050,17.4375,70.03125,-63.84375,Empire
2282942862058,36.34375,134.09375,-50.9375,Empire
2282942894778,41.28125,-130.78125,-15.6875,Independent
2282942894786,40.53125,-96.53125,-24.90625,Independent
2282942894802,15.71875,-17.59375,-15.0625,Federation
2282942894818,30.65625,85.03125,-8.1875,Federation
2282942894826,22.84375,133.46875,-20.34375,Independent
2282942894834,46.59375,153.0625,14.71875,Independent
2282942927562,44.71875,-27.875,51.34375,Federation
2282942927570,26.03125,9.15625,18.28125,Federation
2282942927578,54.40625,24.9375,35.90625,Federation
2282942927586,17.5625,67.5625,42.625,Alliance
2282942927594,18.375,117.0,27.3125,Independent
2282942927602,22.5,171.0625,23.78125,Independent
2282942960314,44.9375,-111.09375,79.25,Independent
2282942960322,26.3125,-94.40625,87.15625,Federation
2282942960330,44.1875,-27.4375,63.65625,Alliance
2282942960338,54.78125,-9.21875,65.25,Federation
2282942960346,23.84375,23.71875,57.78125,Alliance
2282942960370,17.65625,142.90625,85.375,Independent
2282942993082,26.1875,-131.0625,104.46875,Independent
2282942993090,47.6875,-101.28125,100.40625,Independent
2282942993114,50.75,29.21875,102.75,Independent
2282942993122,18.375,87.53125,111.0625,Independent
2282942993130,24.4375,124.25,97.0625,Federation
2282943025866,30.90625,-48.625,162.5,Independent
2282943025874,26.8125,-20.1875,162.78125,Independent
2283009807058,63.75,8.125,-263.625,Empire
2283009839818,90.375,-38.0625,-213.78125,Empire
2283009839826,68.3125,12.375,-190.03125,Empire
2283009839842,73.96875,55.78125,-194.40625,Independent
2283009872578,69.75,-67.8125,-151.40625,Empire
2283009872594,92.03125,-4.8125,-169.75,Empire
2283009872602,61.25,48.53125,-162.03125,Independent
2283009905346,87.75,-85.3125,-135.84375,Independent
2283009905354,67.90625,-49.9375,-113.84375,Empire
2283009905370,66.0625,45.96875,-109.625,Empire
2283009905378,79.3125,70.46875,-136.8125,Empire
2283009905386,69.46875,128.28125,-116.53125,Empire
2283009938146,73.0,60.59375,-91.5,Independent
2283009938154,93.9375,112.75,-103.6875,Empire
2283009970874,90.25,-135.1875,-46.21875,Independent
2283009970882,89.0,-72.21875,-39.5625,Empire
2283009970890,79.375,-56.875,-37.78125,Empire
2283009970898,76.34375,2.625,-42.25,Independent
2283009970906,64.84375,38.125,-29.03125,Empire
2283009970914,92.25,77.15625,-43.59375,Empire
2283009970922,78.34375,95.25,-30.65625,Independent
2283009970930,61.9375,139.28125,-31.25,Empire
2283010003634,76.5625,-183.4375,9.34375,Independent
2283010003642,94.03125,-115.78125,-24.90625,Independent
2283010003666,67.4375,11.0625,-1.4375,Independent
2283010003674,56.8125,50.3125,-9.8125,Independent
2283010003690,58.53125,102.125,-15.53125,Independent
2283010036402,64.34375,-175.15625,44.8125,Independent
2283010036418,57.90625,-97.0,31.0,Federation
2283010036426,56.21875,-34.78125,37.84375,Federation
2283010036434,62.625,2.78125,30.625,Federation
2283010036442,73.75,44.375,48.09375,Federation
2283010036458,65.625,102.875,45.6875,Independent
2283010036466,76.46875,140.34375,49.46875,Federation
2283010069178,89.5,-121.84375,79.1875,Federation
2283010069194,80.28125,-34.1875,82.1875,Federation
2283010069210,89.90625,21.6875,69.34375,Independent
2283010069218,79.59375,79.0,81.9375,Independent
2283010069226,92.875,95.65625,58.4375,Independent
2283010101946,58.65625,-118.09375,119.8125,Independent
2283010101954,59.84375,-81.09375,104.34375,Independent
2283010101962,56.15625,-28.9375,101.5,Independent
2283010101970,74.28125,12.4375,123.75,Independent
2283010101978,59.96875,43.0,110.375,Federation
2283010101986,75.90625,59.125,112.0625,Independent
2283010134722,61.875,-69.0625,159.4375,Alliance
2283010134730,57.0,-40.34375,158.90625,Alliance
2283076915922,131.15625,-23.125,-240.9375,Empire
2283076915930,105.9375,17.28125,-255.9375,Empire
2283076948682,120.78125,-42.6875,-196.125,Independent
2283076948706,101.25,93.15625,-192.375,Empire
2283076981458,100.65625,-23.78125,-174.3125,Empire
2283076981466,127.96875,31.65625,-148.28125,Independent
2283076981474,119.15625,62.4375,-155.71875,Empire
2283076981482,95.40625,126.375,-164.59375,Independent
2283076981490,95.15625,141.46875,-169.0,Independent
2283077014210,131.46875,-73.1875,-120.125,Empire
2283077014218,124.875,-49.6875,-133.0625,Empire
2283077014226,101.78125,-12.78125,-126.40625,Empire
2283077014234,102.59375,52.125,-118.71875,Independent
2283077014242,129.40625,61.65625,-139.0625,Independent
2283077014250,109.8125,126.4375,-122.0625,Independent
2283077046986,110.65625,-37.78125,-73.125,Empire
2283077046994,96.0,1.375,-73.34375,Independent
2283077047010,123.65625,73.625,-74.65625,Independent
2283077047018,99.875,132.71875,-82.0625,Empire
2283077079746,98.59375,-102.125,-32.125,Independent
2283077079762,111.15625,8.03125,-61.75,Independent
2283077079770,126.25,33.03125,-53.40625,Empire
2283077079778,128.40625,60.5,-48.5,Empire
2283077112514,131.25,-70.3125,-20.4375,Federation
2283077112530,104.3125,3.5625,5.375,Federation
2283077112538,99.71875,42.25,-10.78125,Empire
2283077112546,101.09375,64.625,3.375,Independent
2283077145274,115.375,-126.5,27.375,Independent
2283077145282,114.40625,-96.71875,23.125,Independent
2283077145290,105.6875,-46.8125,27.5,Independent
2283077145306,120.625,22.96875,20.28125,Independent
2283077145314,102.4375,88.75,54.90625,Independent
2283077145322,97.3125,103.125,51.625,Independent
2283077178050,120.75,-101.40625,93.53125,Federation
2283077210818,112.15625,-85.0,109.8125,Independent
2283077210826,109.71875,-62.9375,118.78125,Federation
2283077210834,122.15625,-7.6875,114.0625,Independent
2283077210842,117.90625,36.1875,111.65625,Federation
2283077210850,128.5,72.03125,106.59375,Independent
2283144057546,142.65625,-54.25,-207.4375,Independent
2283144057562,174.9375,16.59375,-220.1875,Independent
2283144057570,150.59375,56.9375,-223.09375,Empire
2283144090314,162.90625,-35.375,-156.625,Empire
2283144090322,167.78125,-2.25,-167.03125,Empire
2283144090346,154.25,97.625,-176.34375,Independent
2283144123082,168.25,-56.78125,-115.90625,Empire
2283144123090,138.28125,-23.46875,-117.75,Empire
2283144123098,148.46875,21.5625,-117.125,Empire
2283144123106,144.625,94.625,-141.25,Empire
2283144123114,150.9375,98.59375,-139.90625,Empire
2283144155850,138.5,-45.78125,-99.78125,Empire
2283144155858,167.09375,5.21875,-104.78125,Empire
2283144155866,144.5625,28.46875,-104.6875,Empire
2283144155874,160.25,76.84375,-77.09375,Empire
2283144188610,156.375,-96.8125,-58.59375,Empire
2283144188618,174.65625,-43.6875,-37.3125,Independent
2283144188634,174.03125,36.375,-25.625,Independent
2283144188642,145.375,93.40625,-51.15625,Empire
2283144221386,141.0625,-40.40625,-13.3125,Independent
2283144221402,147.34375,19.875,5.90625,Empire
2283144254146,138.46875,-91.40625,21.6875,Independent
2283144254162,149.15625,7.8125,19.75,Empire
2283144254170,136.375,41.78125,54.625,Independent
2283144254178,151.84375,59.40625,22.71875,Independent
2283144286914,147.9375,-72.5625,76.78125,Independent
2283144286930,139.4375,-10.84375,80.09375,Independent
2283211199186,196.65625,4.71875,-159.15625,Independent
2283211199194,185.5,20.8125,-178.21875,Independent
2283211199202,205.65625,86.25,-166.28125,Independent
2283211231954,203.53125,0.21875,-108.78125,Independent
2283211231962,181.8125,31.78125,-132.78125,Independent
2283949429466,649.6875,32.4375,-124.25,Guardian
18259650815945,-256.34375,1363.125,-5.15625,Independent
18260992796089,-151.75,54.375,-71.375,Independent
18260992992681,-145.625,8.125,-13.46875,Independent
18260992992697,-153.625,38.6875,-15.0,Federation
18260992992713,-150.25,79.53125,-21.65625,Independent
18260993058217,-159.5,0.84375,-4.09375,Independent
18260993123777,-148.09375,66.0,33.96875,Federation
18261261231521,-138.90625,-16.46875,-84.84375,Independent
18261261231537,-136.875,25.6875,-74.125,Independent
18261261297033,-145.0,-75.4375,-50.0625,Independent
18261261297057,-137.90625,-25.0,-58.8125,Independent
18261261297065,-138.28125,8.78125,-60.15625,Independent
18261261297081,-131.375,42.3125,-49.53125,Independent
18261261297105,-134.6875,107.65625,-60.375,Federation
18261261428129,-129.625,-7.625,-6.625,Independent
18261261428137,-134.28125,5.625,-20.28125,Independent
18261261428145,-137.84375,27.15625,-13.875,Independent
18261261428169,-130.90625,83.4375,-11.625,Independent
18261261493689,-140.59375,38.09375,3.0,Federation
18261529667009,-107.90625,56.21875,-70.375,Federation
18261529667017,-105.21875,83.34375,-65.15625,Federation
18261529732561,-121.625,107.40625,-59.9375,Federation
18261529863561,-106.71875,-83.125,-6.5,Independent
18261529863577,-113.5625,-43.53125,-23.09375,Independent
18261529863609,-122.15625,40.84375,-5.8125,Independent
18261529863633,-115.8125,100.40625,-22.90625,Independent
18261529929161,-112.28125,92.03125,12.15625,Independent
18261529994713,-118.71875,127.5,18.96875,Independent
18261798167945,-102.59375,-71.46875,-54.15625,Independent
18261798168009,-85.5,85.40625,-45.21875,Independent
18261798168017,-103.53125,100.1875,-46.3125,Independent
18261798168025,-100.8125,115.09375,-58.21875,Federation
18261798299033,-100.25,-28.09375,-17.09375,Independent
18261798299073,-89.375,70.21875,-11.40625,Independent
18262066603465,-78.78125,77.65625,-62.71875,Independent
18262066603473,-77.40625,96.71875,-49.65625,Independent
18262066734489,-78.625,-31.34375,-21.8125,Independent
18262066734521,-82.90625,35.1875,-10.75,Federation
18262066734529,-83.15625,70.46875,-15.15625,Independent
18262066734537,-70.1875,81.5625,-14.125,Independent
18262066734545,-80.53125,107.0625,-17.6875,Independent
18262066734561,-81.78125,144.875,-11.65625,Independent
18262335038849,-50.9375,-99.875,-48.09375,Federation
18262335038905,-51.28125,37.71875,-49.09375,Independent
18262335169985,-61.0625,67.3125,-21.75,Independent
18262335170001,-58.5,96.0625,-11.6875,Independent
18262335170017,-56.0,143.90625,-14.96875,Independent
18262603408865,-39.40625,137.96875,-69.28125,Independent
18262603605441,-43.84375,64.78125,-7.625,Federation
18262603605473,-36.6875,145.59375,-22.53125,Independent
18262603605481,-35.28125,173.375,-23.96875,Independent
18262603670945,-27.875,-22.78125,-3.1875,Federation
18262603670961,-35.5,17.4375,7.53125,Federation
18262603670977,-30.3125,59.34375,13.3125,Independent
18262603671001,-39.53125,123.03125,14.9375,Independent
18262603802033,-36.4375,31.375,54.21875,Independent
18262871844305,-11.34375,112.65625,-74.40625,Independent
18262871975313,-12.0625,-64.84375,-37.5,Federation
18262871975329,-14.71875,-17.1875,-41.375,Federation
18262872040865,-23.0,-7.4375,-10.9375,Independent
18262872040897,-8.875,68.875,-16.09375,Federation
18262872040905,-15.0,82.46875,-22.25,Independent
18262872040913,-8.46875,103.59375,-22.46875,Independent
18262872040929,-20.90625,152.625,-12.09375,Independent
18262872040937,-18.3125,160.9375,-9.0,Federation
18262872106401,-14.46875,-13.65625,-3.09375,Federation
18262872106465,-20.625,142.875,14.625,Independent
18262872171937,-14.78125,-21.96875,20.0,Federation
18262872171945,-21.53125,10.125,22.3125,Independent
18262872172001,-7.28125,146.34375,25.46875,Independent
18263140279761,-1.40625,107.71875,-75.15625,Independent
18263140279777,0.25,141.34375,-76.625,Empire
18263140345297,-3.5,100.65625,-54.375,Independent
18263140345313,14.125,143.4375,-49.78125,Empire
18263140345321,8.40625,164.25,-59.71875,Independent
18263140476369,-1.0625,112.125,-7.125,Independent
18263140476385,-4.5,153.28125,-15.53125,Independent
18263140476393,4.03125,161.15625,-18.3125,Independent
18263140541857,7.15625,-15.6875,-3.09375,Federation
18263140541865,-3.03125,4.9375,1.375,Independent
18263140541897,7.9375,83.3125,-4.71875,Independent
18263140541905,-2.0,99.6875,-1.46875,Independent
18263140541913,-2.96875,127.4375,-1.46875,Federation
18263140672929,12.34375,-13.5625,54.5,Independent
18263408715217,32.125,98.5625,-78.75,Empire
18263408715233,26.90625,154.84375,-73.96875,Independent
18263408780753,18.34375,113.28125,-50.75,Independent
18263408780769,23.0,152.34375,-64.5,Empire
18263408911809,31.5625,58.1875,-15.8125,Empire
18263408911817,18.09375,89.46875,-5.28125,Independent
18263408977305,28.3125,-37.65625,8.28125,Federation
18263408977313,23.5,-17.125,1.25,Federation
18263408977385,33.90625,164.25,13.53125,Independent
18263409042857,22.1875,9.84375,30.875,Independent
18263409108377,31.09375,-34.96875,53.25,Federation
18263677150657,54.5,58.59375,-79.46875,Independent
18263677216129,45.59375,-92.71875,-59.25,Independent
18263677216193,35.0625,70.75,-48.0,Empire
18263677347233,39.46875,-19.09375,-23.9375,Empire
18263677347241,41.125,13.15625,-5.9375,Federation
18263677347257,40.21875,38.46875,-9.78125,Independent
18263677347265,36.6875,57.96875,-19.75,Empire
18263677347305,42.4375,156.84375,-8.875,Empire
18263677412817,52.96875,99.25,-3.65625,Independent
18263677412833,46.34375,143.59375,7.5,Independent
18263945586121,58.8125,87.96875,-79.625,Empire
18263945651649,58.40625,67.75,-45.1875,Empire
18263945782681,68.59375,-31.0625,-20.59375,Independent
18263945782721,72.4375,71.75,-24.25,Independent
18263945782737,57.375,100.125,-20.03125,Empire
18263945782745,70.25,119.25,-5.875,Federation
18263945848273,59.125,109.9375,14.46875,Federation
18263945848281,68.21875,117.96875,-0.0625,Independent
18264214087129,83.625,122.09375,-60.09375,Empire
18264214087137,87.5625,139.09375,-60.34375,Independent
18264214218097,85.03125,-132.71875,-11.40625,Independent
18264214218145,82.78125,-18.8125,-5.9375,Federation
18264214218201,86.8125,127.59375,-8.28125,Empire
18264214218209,77.65625,135.25,-16.875,Empire
18264482391513,106.90625,121.8125,-95.375,Empire
18264482457049,95.53125,123.75,-76.53125,Empire
18264482522505,113.1875,-71.6875,-51.28125,Empire
18264482522529,104.65625,-23.375,-52.78125,Independent
18264482522545,109.125,28.65625,-62.1875,Empire
18264482522561,102.78125,59.15625,-48.625,Independent
18264482653577,105.25,-72.4375,-13.8125,Federation
18264482653601,108.09375,-23.03125,-13.1875,Empire
18264482653649,96.0625,104.375,-11.28125,Federation
18264482719153,103.90625,19.78125,4.625,Independent
18264482719161,107.96875,45.25,-4.46875,Empire
18264750892481,127.28125,67.15625,-84.125,Independent
18264750957977,129.03125,-33.53125,-53.3125,Empire
18264750958001,121.96875,28.78125,-59.71875,Empire
18264751089049,129.5625,-40.125,-12.75,Independent
18264751089057,130.5,-18.4375,-20.40625,Empire
18264751089089,131.78125,60.03125,-12.96875,Empire
18264751089097,126.84375,75.71875,-13.28125,Empire
18264751154601,115.78125,8.0625,1.59375,Independent
18265019196857,152.1875,37.3125,-105.53125,Independent
18265019327897,137.40625,-27.65625,-75.3125,Empire
18265019327921,151.28125,25.375,-70.21875,Empire
18265019327945,148.59375,85.46875,-75.125,Independent
18265019524513,142.71875,-23.03125,-13.59375,Independent
18265019524537,150.46875,40.03125,-12.5,Independent
18265019655577,154.90625,-25.3125,29.8125,Federation
18265287763361,164.375,-16.09375,-79.1875,Empire
18265287828921,170.1875,45.875,-45.875,Independent
388400925027,-172.34375,-31.375,-38.78125,Independent
388400925035,-154.34375,25.65625,-50.78125,Independent
388400941411,-188.59375,-53.3125,12.5625,Independent
388400957795,-166.6875,-62.90625,96.46875,Independent
388417685859,-86.3125,-44.65625,-140.34375,Independent
388417685867,-109.09375,44.0625,-149.71875,Independent
388417702243,-122.96875,-72.40625,-37.21875,Federation
388417702251,-120.875,28.9375,-78.625,Federation
388417702259,-65.5,69.09375,-40.125,Independent
388417718619,-81.375,-107.28125,-12.125,Independent
388417718651,-96.75,150.90625,18.3125,Independent
388417735011,-91.53125,-74.1875,69.34375,Alliance
388434446699,6.59375,38.4375,-238.4375,Empire
388434463091,-22.46875,114.53125,-130.75,Independent
388434479451,-35.25,-153.9375,-72.53125,Federation
388434479459,-61.0,-63.9375,-57.78125,Independent
388434479467,7.75,-20.40625,-40.9375,Independent
388434495843,-34.4375,-93.15625,21.5625,Independent
388434495851,-63.09375,41.40625,29.3125,Federation
388434512235,2.09375,28.3125,75.9375,Alliance
388434528619,-10.71875,6.46875,150.59375,Alliance
388451223907,33.5625,-50.28125,-216.53125,Independent
388451223923,15.71875,125.9375,-220.28125,Independent
388451240291,38.03125,-77.25,-176.625,Empire
388451240299,31.15625,25.46875,-106.21875,Empire
388451240307,42.375,121.75,-124.0625,Independent
388451256675,78.21875,-35.6875,-102.53125,Empire
388451256683,28.8125,-18.75,-76.75,Empire
388451256691,57.8125,93.125,-39.1875,Empire
388451273051,41.4375,-154.96875,10.71875,Federation
388451273059,47.625,-41.5,-12.6875,Independent
388451273067,94.21875,-12.3125,2.03125,Federation
388451273075,22.4375,55.9375,48.25,Federation
388451289451,44.34375,-5.03125,76.75,Independent
388451289459,92.03125,95.25,58.875,Independent
388451305827,28.34375,-83.03125,143.0,Alliance
388468001123,126.53125,-35.28125,-214.21875,Empire
388468001131,151.75,46.0625,-242.09375,Empire
388468017523,103.90625,57.40625,-140.28125,Empire
388468017531,124.34375,161.75,-115.21875,Empire
388468033891,121.5,-92.1875,-79.96875,Independent
388468033899,148.625,-14.40625,-83.0625,Empire
388468033907,99.03125,56.375,-59.0625,Empire
388468050275,144.34375,-77.25,2.21875,Independent
388468066659,136.84375,-58.15625,65.34375,Federation
388484794731,178.46875,16.28125,-125.9375,Empire
388652583259,1014.34375,-173.96875,-67.59375,Guardian
2587424180579,-173.9375,-36.90625,-32.96875,Independent
2587424196971,-172.1875,26.25,35.1875,Independent
2587440941419,-72.1875,27.78125,-105.875,Independent
2587440974187,-135.3125,52.15625,-10.125,Independent
2587440974195,-95.5625,62.21875,-17.84375,Federation
2587440990571,-104.40625,36.25,61.875,Independent
2587457735003,14.28125,-177.78125,-55.625,Independent
2587457735011,-29.09375,-68.15625,-63.625,Federation
2587457735019,-26.875,-1.71875,-35.75,Federation
2587457751387,-6.6875,-116.1875,33.875,Independent
2587457751411,-64.78125,82.625,8.28125,Independent
2587457767779,7.59375,-34.53125,129.46875,Independent
2587457767795,-26.9375,58.0625,56.25,Independent
2587474479459,22.46875,-43.625,-222.75,Empire
2587474479467,81.8125,-4.84375,-242.65625,Independent
2587474479475,58.21875,104.25,-232.0625,Independent
2587474495843,68.15625,-43.6875,-138.65625,Independent
2587474495851,21.625,15.03125,-156.84375,Independent
2587474495867,54.28125,138.21875,-109.5625,Independent
2587474512227,24.1875,-59.21875,-99.0625,Empire
2587474512235,76.5,54.84375,-52.65625,Empire
2587474512243,23.75,97.0625,-87.21875,Independent
2587474528603,46.59375,-113.625,40.21875,Alliance
2587474528611,84.46875,-29.96875,2.6875,Federation
2587474528619,20.90625,3.75,-7.5,Empire
2587474528627,45.40625,62.09375,11.4375,Independent
2587474544987,44.5625,-130.625,66.34375,Independent
2587474545011,70.09375,72.0,63.71875,Alliance
2587491273059,97.71875,-31.4375,-105.46875,Empire
2587491273067,165.40625,9.75,-176.09375,Empire
2587491289451,115.5,5.15625,-46.84375,Empire
2587491289459,107.15625,121.5625,-68.9375,Independent
2587491305835,107.0,31.21875,49.40625,Independent
2587491322219,142.375,45.59375,134.3125,Independent
2587508050291,184.75,87.375,-176.6875,Independent
1183095657162,-171.15625,-25.15625,-78.125,Independent
1183095689946,-152.875,20.75,-54.4375,Independent
1183095722706,-163.8125,-11.1875,4.25,Independent
1183095755474,-150.375,-13.9375,30.3125,Federation
1183095755490,-157.8125,76.1875,25.5625,Independent
1183095788234,-151.625,-30.34375,65.59375,Independent
1183095788250,-149.75,50.71875,82.5,Independent
1183095788258,-155.46875,79.5,67.625,Independent
1183162733258,-122.21875,-48.21875,-116.46875,Independent
1183162733274,-140.4375,28.1875,-107.5625,Independent
1183162766010,-135.71875,-114.1875,-77.96875,Independent
1183162798778,-130.8125,-112.3125,-56.625,Independent
1183162798794,-119.09375,-32.25,-44.40625,Independent
1183162798810,-130.90625,24.8125,-31.9375,Independent
1183162831554,-123.46875,-101.53125,-14.875,Independent
1183162831586,-119.75,70.40625,-22.875,Independent
1183162831594,-110.53125,104.625,-18.8125,Independent
1183162864314,-107.09375,-109.40625,36.625,Independent
1183162864330,-123.71875,-30.21875,17.3125,Independent
1183162864338,-144.4375,10.9375,48.21875,Independent
1183162864354,-126.0,70.375,38.375,Independent
1183162864362,-115.15625,103.6875,19.21875,Independent
1183162897098,-129.0,-34.125,60.21875,Independent
1183162897106,-123.28125,-7.28125,80.5625,Independent
1183162897122,-134.21875,65.5625,79.0,Independent
1183162897130,-129.59375,97.90625,66.0,Independent
1183162929858,-115.125,-72.34375,114.71875,Independent
1183162929866,-109.3125,-52.78125,108.375,Independent
1183162929882,-139.9375,53.84375,106.96875,Independent
1183162929890,-120.28125,71.40625,96.03125,Alliance
1183229809298,-88.8125,-321.1875,-148.71875,Independent
1183229809354,-89.125,-25.375,-171.9375,Independent
1183229809362,-102.90625,2.34375,-155.03125,Independent
1183229842114,-74.625,-73.875,-116.59375,Independent
1183229842122,-78.0625,-43.6875,-126.5625,Independent
1183229842130,-93.59375,0.15625,-115.375,Independent
1183229842138,-78.28125,23.9375,-123.3125,Federation
1183229842146,-85.53125,59.125,-137.625,Independent
1183229874874,-87.5625,-138.125,-97.625,Independent
1183229874890,-75.53125,-39.28125,-70.53125,Independent
1183229874930,-90.21875,138.9375,-83.71875,Federation
1183229907642,-86.90625,-129.15625,-53.1875,Independent
1183229907658,-77.4375,-61.5625,-56.75,Federation
1183229907674,-67.9375,38.78125,-61.9375,Independent
1183229940402,-97.3125,-149.125,-15.0,Federation
1183229940418,-67.875,-93.84375,-14.125,Federation
1183229940426,-72.65625,-25.9375,13.28125,Independent
1183229940434,-94.71875,-1.34375,-6.5,Independent
1183229940442,-80.21875,34.09375,0.25,Federation
1183229940466,-88.71875,163.5,-16.28125,Independent
1183229973178,-76.03125,-126.96875,31.46875,Independent
1183229973186,-69.375,-93.03125,28.59375,Independent
1183229973194,-67.625,-50.21875,17.0625,Independent
1183229973202,-82.09375,-23.15625,25.96875,Federation
1183229973218,-71.375,55.65625,46.5,Independent
1183230005962,-91.78125,-38.0,85.3125,Independent
1183230005970,-73.75,13.1875,72.53125,Alliance
1183230005978,-70.53125,40.90625,66.59375,Federation
1183230005986,-96.0625,89.375,74.875,Alliance
1183230038730,-100.34375,-55.3125,105.0625,Independent
1183230038762,-95.34375,125.15625,116.5625,Independent
1183230071498,-75.3125,-36.71875,145.25,Independent
1183230071506,-76.6875,3.5,172.53125,Independent
1183230071514,-73.4375,43.46875,139.25,Independent
1183296918146,-60.40625,-420.03125,-182.3125,Thargoid
1183296918210,-50.75,-70.03125,-169.84375,Independent
1183296918218,-43.84375,-35.125,-146.5,Federation
1183296918234,-26.40625,30.0625,-148.9375,Empire
1183296918242,-59.75,55.40625,-158.34375,Independent
1183296950970,-27.125,-134.0625,-121.34375,Independent
1183296950986,-40.1875,-36.25,-114.4375,Independent
1183296951010,-57.46875,64.75,-141.75,Independent
1183296951018,-44.59375,118.0,-132.65625,Federation
1183296983730,-46.09375,-154.375,-100.71875,Independent
1183296983738,-34.0,-133.21875,-85.3125,Independent
1183296983754,-53.71875,-53.21875,-71.21875,Independent
1183296983778,-60.6875,57.53125,-101.1875,Empire
1183296983786,-33.5625,102.59375,-65.21875,Independent
1183296983794,-57.15625,153.90625,-74.5,Independent
1183297016498,-36.84375,-173.875,-41.9375,Independent
1183297016506,-34.21875,-124.5625,-61.375,Independent
1183297016522,-49.5,-45.15625,-51.75,Independent
1183297016530,-50.25,-1.03125,-56.875,Independent
1183297016538,-36.96875,19.34375,-56.46875,Independent
1183297016554,-38.09375,104.34375,-55.75,Independent
1183297016562,-45.40625,139.1875,-53.15625,Independent
1183297049266,-31.71875,-180.34375,12.9375,Independent
1183297049274,-42.09375,-129.5,-7.40625,Independent
1183297049290,-34.40625,-27.875,1.4375,Federation
1183297049298,-64.65625,-19.625,-19.09375,Federation
1183297049314,-45.34375,74.125,10.21875,Independent
1183297049322,-25.40625,107.5,-22.15625,Independent
1183297049330,-61.5625,157.125,-6.65625,Independent
1183297082050,-64.5,-97.96875,45.625,Independent
1183297082066,-34.65625,-4.59375,22.84375,Federation
1183297082074,-38.09375,45.90625,33.40625,Independent
1183297082082,-38.625,68.25,23.40625,Independent
1183297082090,-31.40625,102.3125,19.40625,Independent
1183297114818,-39.25,-72.8125,64.875,Alliance
1183297114834,-25.125,3.15625,86.0625,Alliance
1183297114842,-33.15625,32.9375,71.9375,Alliance
1183297114850,-34.1875,70.84375,78.78125,Alliance
1183297114866,-33.28125,173.40625,64.8125,Federation
1183297147578,-39.25,-123.875,131.875,Federation
1183297147586,-43.28125,-78.5625,125.34375,Independent
1183297147594,-41.78125,-47.5625,95.53125,Independent
1183297147610,-44.0,18.8125,109.65625,Alliance
1183297147618,-52.34375,65.1875,124.15625,Independent
1183297180370,-55.6875,12.34375,137.9375,Independent
1183297180378,-52.15625,27.96875,159.3125,Alliance
1183363994330,-4.46875,41.34375,-189.5625,Empire
1183363994338,12.46875,94.53125,-210.9375,Empire
1183363994346,-11.6875,110.375,-185.46875,Independent
1183364027074,1.0,-94.21875,-165.5,Independent
1183364027082,-4.34375,-53.21875,-161.46875,Empire
1183364027090,-21.96875,-19.21875,-156.96875,Empire
1183364059850,-18.34375,-59.46875,-135.84375,Independent
1183364059858,-4.59375,-13.96875,-133.53125,Independent
1183364059866,6.5625,54.71875,-109.1875,Independent
1183364059874,4.5,81.21875,-122.90625,Independent
1183364059882,-11.59375,116.875,-139.03125,Independent
1183364092618,3.9375,-35.6875,-90.71875,Empire
1183364092626,-0.15625,-5.5625,-102.75,Empire
1183364092634,-24.53125,52.0,-104.0,Empire
1183364092658,-19.84375,147.65625,-91.0625,Empire
1183364125362,-10.71875,-149.40625,-42.0,Independent
1183364125378,-22.375,-104.25,-44.125,Independent
1183364125386,-19.0625,-55.4375,-45.4375,Empire
1183364125394,2.84375,-9.03125,-34.65625,Federation
1183364125402,-19.8125,34.0,-35.375,Independent
1183364125418,-17.4375,126.9375,-63.5,Independent
1183364125426,-5.0625,135.96875,-59.90625,Federation
1183364158138,-0.34375,-110.90625,-3.53125,Federation
1183364158146,8.84375,-72.0,6.03125,Independent
1183364158170,-23.0,40.46875,-1.09375,Independent
1183364158178,-2.90625,61.1875,5.59375,Independent
1183364158186,-14.8125,102.25,-3.96875,Independent
1183364158194,8.65625,137.6875,-7.1875,Federation
1183364190898,0.96875,-178.34375,47.21875,Independent
1183364190906,-11.03125,-117.125,30.125,Federation
1183364190914,13.0,-93.5,53.0,Federation
1183364190922,2.375,-58.6875,26.5625,Independent
1183364190930,13.5,9.0625,30.375,Independent
1183364190938,10.78125,47.125,40.5,Alliance
1183364190954,-4.125,113.8125,34.71875,Independent
1183364190962,4.46875,169.28125,44.65625,Independent
1183364223682,11.84375,-100.46875,82.28125,Independent
1183364223690,-15.09375,-44.03125,59.21875,Alliance
1183364223698,-9.59375,-18.6875,77.1875,Alliance
1183364223706,-8.25,21.46875,77.53125,Alliance
1183364223714,-2.875,65.21875,82.96875,Federation
1183364256442,4.9375,-112.34375,117.3125,Federation
1183364256450,-20.5,-89.3125,129.96875,Independent
1183364256458,-15.75,-61.84375,129.65625,Alliance
1183364289218,0.125,-73.0,159.84375,Independent
1183364289226,10.6875,-29.96875,146.3125,Independent
1183364289234,12.5,-2.71875,146.75,Independent
1183364289242,-15.3125,48.3125,160.0,Federation
1183364289250,-1.6875,61.0625,168.90625,Independent
1183431070418,23.65625,-12.25,-238.125,Empire
1183431070426,18.25,44.09375,-250.375,Empire
1183431070434,18.28125,67.09375,-234.875,Empire
1183431103178,19.96875,-47.09375,-210.6875,Independent
1183431103186,50.03125,5.46875,-186.0625,Empire
